ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1123,21,30405.959232702706,0.12631563182125236,1,253,6664,1607,8018
1124,49,40127.69329269552,0.009809379702488378,1,248,6411,1697,7860
1125,21,26162.009129540376,0.02506548731100257,1,220,6785,1994,8559
1126,63,21500.87374866459,0.023530905698416277,1,178,19404,1724,20950
1127,30,20604.656719187646,0.1810618455041317,1,573,7525,1512,8464
1128,39,31870.792971286548,0.0028869141035282944,1,1126,6880,11693,17447
1129,35,20330.575476896618,0.005425676644288242,1,708,6614,2031,7937
1130,71,26563.988208827697,0.006235656905743346,1,1222,6667,2791,8236
1131,35,51306.95402122853,0.19111870964421449,0,52,0,0,-52
1132,33,22816.614142986484,0.11638222913950648,1,411,5487,1486,6562
1133,21,26420.1366396501,0.021102367199231482,0,43,0,0,-43
1134,68,66952.28565452299,0.14777388180327108,1,151,5810,1759,7418
1135,23,24369.135744324434,0.3134421718414628,0,34,0,0,-34
1136,26,25628.859580225093,0.14393644141946346,1,786,8512,1488,9214
1137,74,22819.608378655146,0.29521631061147935,0,70,0,0,-70
1138,58,20924.47704042005,0.06587652881301774,1,80,9087,4554,13561
1139,35,23830.421535826612,0.09131110141138758,1,113,8937,1862,10686
1140,64,479181.40427972056,0.16299443048642334,1,231,13247,3532,16548
1141,50,30221.1291622884,0.033201708475003706,0,34,0,0,-34
1142,28,20371.232594647416,0.09298567739173748,1,1288,5375,2070,6157
1143,57,77346.9283286592,0.06560186708123163,1,440,14298,2298,16156
1144,20,20622.676199900652,0.04994535930960251,1,124,6432,1445,7753
1145,58,33604.86286883926,0.1182059410011009,1,707,6343,1606,7242
1146,49,31189.933776271824,0.060218699665839634,1,527,6389,1795,7657
1147,24,27392.168287100107,0.04711587519018611,0,5,0,0,-5
1148,43,22172.205970192485,0.3937548345562549,1,192,18400,2172,20380
1149,41,24353.826297298914,0.06766325258574482,0,34,0,0,-34
1150,55,75304.89288208316,0.07328114276499448,1,195,5453,1785,7043
1151,53,22112.15967254199,0.02221241545451533,1,369,12247,1643,13521
1152,27,29300.210081318564,0.17652390308333676,1,215,9146,1736,10667
1153,23,20021.567887641406,0.2402723187041774,1,577,9900,1645,10968
1154,57,20142.396421182788,0.0703952875542464,1,655,17739,1485,18569
1155,43,51146.98915954104,0.06897539490115814,0,24,0,0,-24
1156,20,47135.78527134818,0.09351835599157865,1,696,10422,1728,11454
1157,67,40705.16012162491,0.007456057158860419,1,1517,27858,1528,27869
1158,41,20190.56842589324,0.11618156552070538,1,518,5852,3195,8529
1159,47,53198.22583446966,0.032970434410846454,0,7,0,0,-7
1160,41,35929.75807663448,0.26031949014233313,1,540,22238,1823,23521
1161,56,38685.90487542053,0.08836109609862555,1,23,5823,1472,7272
1162,57,23844.199525936823,0.07570121909280493,0,0,0,0,0
1163,20,20899.618731691724,0.15700674155433678,1,123,5667,1928,7472
1164,18,31611.64467522494,0.014163473553474274,1,641,13390,1569,14318
1165,33,40596.0880567512,0.42120526359577903,1,126,9413,5824,15111
1166,49,26818.403096021986,0.057275904986201887,1,1144,7937,1442,8235
1167,41,29124.22446045948,0.17229988747314004,1,868,6175,1501,6808
1168,24,22295.127697752792,0.37594705671254497,0,18,0,0,-18
1169,19,21989.980620229886,0.38634626426041074,0,34,0,0,-34
1170,52,21826.272872355265,0.3297000566738388,0,2,0,0,-2
1171,19,23899.063942025583,0.14665787419216902,1,1291,13638,1608,13955
1172,51,20774.416381798386,0.0403679999987512,1,1351,7299,1485,7433
1173,22,24604.368845577206,0.19661891003139276,1,68,6089,1532,7553
1174,24,42990.85130436683,0.1079763788068461,1,101,6554,1861,8314
1175,27,83369.82427869938,0.0040774615333927676,1,648,12559,2168,14079
1176,52,23861.620824515758,0.008274199095250843,1,158,8722,1498,10062
1177,33,82317.43146098182,0.06152267286605657,1,900,5825,2318,7243
1178,31,22091.53049125128,0.2515249977132819,1,87,5826,2111,7850
1179,45,36738.679133049845,0.10872317355446327,1,843,7634,2431,9222
1180,75,56464.499721948654,0.13637812418770967,1,613,12349,1581,13317
1181,29,22322.819909173682,0.18129263675883706,1,1536,5674,2457,6595
1182,62,56340.51810507481,0.04260097882978685,0,78,0,0,-78
1183,71,28140.8278386689,0.31499755799287776,1,489,6219,1697,7427
1184,20,25238.8033465012,0.03243867623015373,1,140,7615,2302,9777
1185,40,32044.027110457337,0.3235512676645945,1,344,5582,1792,7030
1186,46,24532.989120423113,0.006735753935476169,1,456,5743,2011,7298
1187,57,25623.76363948905,0.03984086853220114,1,72,22312,1602,23842
1188,38,27619.11480581124,0.03244818961945292,1,1175,5291,1510,5626
1189,39,25594.09112638678,0.07576651123528096,1,951,5431,2326,6806
1190,25,22432.306809974678,0.09920340936555076,1,520,7879,1846,9205
1191,20,26307.367918767923,0.01999415000602196,0,35,0,0,-35
1192,75,20131.13263960161,0.027722623780649318,0,15,0,0,-15
1193,43,20378.358239354922,0.24023839916910708,1,447,6076,1939,7568
1194,22,30623.905051180416,0.20457160134300967,1,187,6934,2465,9212
1195,26,29214.766165925852,0.01963080241230184,1,54,7277,1594,8817
1196,22,29718.830723969877,0.13294049350340248,1,242,9495,1503,10756
1197,48,21548.014673631154,0.03830323267023984,1,32,9222,2045,11235
1198,18,39042.20032239344,0.062302861232716056,1,93,7696,1506,9109
1199,24,32067.424245147464,0.00787119601503735,1,1220,6165,1702,6647
1200,74,20526.119973476016,0.16925996408083654,1,861,5703,1571,6413
1201,66,21133.67038469849,0.034341140885306785,1,191,5350,1693,6852
1202,51,25958.23512619435,0.022791465410673298,0,22,0,0,-22
1203,20,32415.511164677257,0.0729077599282382,1,342,16179,1646,17483
1204,53,22056.422809532167,0.0728360744112377,0,57,0,0,-57
1205,58,23478.374685196228,0.4358007434030027,0,4,0,0,-4
1206,18,20116.375916885674,0.17267910936670341,0,21,0,0,-21
1207,34,21670.052373437495,0.05130109798715544,1,141,11597,1799,13255
1208,22,36625.49815841722,0.27348216620442306,0,24,0,0,-24
1209,59,43725.66581472353,0.1481814198879366,1,669,21406,1859,22596
1210,31,22544.82275247376,0.009508331393154197,1,585,5315,1594,6324
1211,51,22124.80741970126,0.522030261003891,0,29,0,0,-29
1212,53,30130.91580401209,0.10589024658116765,1,113,8399,2667,10953
1213,31,28730.087585756184,0.08289248057657363,1,950,6002,1470,6522
1214,25,32824.157131680244,0.34008959861953025,0,54,0,0,-54
1215,18,25020.561905707098,0.14580405037496846,0,118,0,0,-118
1216,34,20423.33328842073,0.02454662050315513,0,48,0,0,-48
1217,38,22656.415824428837,0.004187668914536457,1,246,5739,1680,7173
1218,36,21023.2323557126,0.024590566244453844,1,639,5726,1583,6670
1219,54,28859.78460384727,0.07808344262826228,1,100,11266,1575,12741
1220,44,20229.8106242804,0.060900443357939905,1,389,8405,1581,9597
1221,18,21527.067374079536,0.1826462665842853,1,369,5839,1482,6952
1222,25,22247.57156249144,0.09367032953929455,0,47,0,0,-47
1223,25,20437.50418909377,0.19939027843231588,0,50,0,0,-50
1224,57,20272.36764838602,0.1702129335595005,0,78,0,0,-78
1225,27,21756.933355235145,0.12606518835461084,0,128,0,0,-128
1226,48,23343.204626580322,0.40511564387288806,1,1201,19407,2328,20534
1227,43,40492.591034869765,0.039771966099923416,0,14,0,0,-14
1228,51,27403.396748674837,0.004398743006138612,0,5,0,0,-5
1229,34,20722.256560313137,0.05630887976119022,1,837,6357,2528,8048
1230,72,22043.233798587553,0.3273013280000011,0,79,0,0,-79
1231,18,22374.353166228942,0.14962954242670695,1,744,6929,2008,8193
1232,34,34520.47382661237,0.22258384756651978,0,40,0,0,-40
1233,25,21848.872096497787,0.3845487975862531,1,217,17270,2872,19925
1234,30,22513.115816037804,0.12885575104826333,1,388,8348,4006,11966
1235,22,23645.25145239949,0.19121100907819877,1,194,11246,1584,12636
1236,18,27389.276260454146,0.018045446755234177,1,333,10674,7137,17478
1237,38,24204.21108274305,0.0915581128119373,1,689,7821,2999,10131
1238,36,25353.413212869622,0.0162576679228342,1,1109,6124,2013,7028
1239,20,20977.953136700875,0.022364842134284354,0,145,0,0,-145
1240,55,25358.28814548623,0.1669162119224853,0,66,0,0,-66
1241,42,20688.057386053046,0.010925344947978274,0,6,0,0,-6
1242,19,31293.43315480178,0.09844169198756503,1,432,19870,1833,21271
1243,49,26408.908254879676,0.09778431583713455,1,2253,9122,1893,8762
1244,74,20196.335618314308,0.27049989459754525,0,15,0,0,-15
1245,35,62399.95672008621,0.04336734480812924,1,310,12213,2015,13918
1246,58,41034.986950463914,0.021197715502690746,0,20,0,0,-20
1247,28,22822.51776258137,0.024958702973830574,0,14,0,0,-14
1248,51,44488.032695887,0.4769932329241041,0,16,0,0,-16
1249,46,40439.60650821437,0.11441260236841495,0,19,0,0,-19
1250,25,26455.610813543357,0.08752637515435518,1,1126,5541,2467,6882
1251,59,29889.40623503384,0.07239624140544443,1,352,7675,1814,9137
1252,52,24574.253685902477,0.12252618156321111,1,674,6100,1560,6986
1253,60,25805.09951738119,0.031914811031985194,1,161,5569,1631,7039
1254,18,20481.911301450156,0.028047432922222584,1,1010,6885,1793,7668
1255,58,36531.174307250985,0.11482583353446874,1,555,11157,3455,14057
1256,24,21868.59688799944,0.07184426673188693,1,317,9715,1552,10950
1257,43,24553.90246677367,0.004688499887099458,1,127,10312,1733,11918
1258,28,28684.81959220747,0.1409883702798639,0,91,0,0,-91
1259,27,22258.935438287306,0.08659255098235692,1,281,73537,3244,76500
1260,72,32722.920420289352,0.21737973651672346,1,655,6373,1564,7282
1261,53,26063.290265485713,0.18806766032617261,1,527,6540,1632,7645
1262,66,24035.885850146155,0.040402154308486864,1,544,5975,1594,7025
1263,47,21357.765943797895,0.22655175605674707,0,144,0,0,-144
1264,26,31414.15317371196,0.04438693018362687,0,115,0,0,-115
1265,28,21011.265158239985,0.32210714856655215,0,19,0,0,-19
1266,37,26473.84631633719,0.3282217543515247,1,253,8314,2367,10428
1267,47,27130.047189853754,0.13351579309343253,0,11,0,0,-11
1268,19,27248.562513473007,0.012311685483385987,1,291,8653,1515,9877
1269,54,31160.702885894843,0.09144179904690959,1,1804,8194,1681,8071
1270,53,34850.87328662944,0.10436755107250148,1,395,5315,1484,6404
1271,24,23632.849962989985,0.008525141608331415,1,707,7641,3640,10574
1272,53,28374.83999664927,0.033022035624393334,1,921,5533,6950,11562
1273,18,22284.350230449356,0.07215468430001187,0,1,0,0,-1
1274,54,25087.280303739488,0.028751133855000874,1,1244,12004,1647,12407
1275,64,20924.985685054926,0.30040813575015357,0,29,0,0,-29
1276,47,25228.880796585796,0.12188721597300402,0,8,0,0,-8
1277,28,26161.36276989064,0.16005984274499516,1,214,12581,1462,13829
1278,29,22352.564847629776,0.4376456833239919,1,1025,5889,1880,6744
1279,34,38376.08929174649,0.20171135142498306,1,253,6565,1883,8195
1280,49,20302.040396557528,0.0995978843842497,1,469,10409,1692,11632
1281,44,25450.826295104056,0.02143771948045249,1,2764,7059,1457,5752
1282,62,29038.61084249462,0.05767249971477982,0,24,0,0,-24
1283,47,21457.514624173775,0.1105454807361325,0,25,0,0,-25
1284,65,104108.4504920089,0.004130036332058012,1,1020,8441,2923,10344
1285,33,23095.80649845349,0.1502267326862965,0,123,0,0,-123
1286,35,27730.19255377389,0.09888448283569201,1,237,13238,5809,18810
1287,21,21434.560505458794,0.2852075899892516,0,42,0,0,-42
1288,48,20242.730056411343,0.05894865999807804,1,118,6000,1467,7349
1289,75,22228.512383209865,0.041022469285849,0,15,0,0,-15
1290,47,22211.957720167207,0.02084007181378121,1,79,5276,1680,6877
1291,59,29199.255917195274,0.05650269073898082,0,22,0,0,-22
1292,21,43479.78363315406,0.0528253971135126,0,9,0,0,-9
1293,28,23197.87904590286,0.22065365053935826,1,113,6079,2008,7974
1294,64,27895.494641538688,0.18033468741671022,1,718,7983,1693,8958
1295,39,26191.588850207165,0.31942781524663827,1,377,8724,1574,9921
1296,57,26896.78387332843,0.07939681737905906,1,487,5775,1557,6845
1297,49,20019.67898862654,0.03441583975315,1,171,6956,1535,8320
1298,65,41506.73242036521,0.18972125507491167,0,12,0,0,-12
1299,55,64837.37781730776,0.03193732696386397,1,439,6015,1749,7325
1300,56,24780.319619740312,0.06611226087798504,0,17,0,0,-17
1301,55,25319.990843002568,0.058468612917966616,0,71,0,0,-71
1302,23,22223.517848775733,0.2924372266418777,0,8,0,0,-8
1303,40,33239.83153456075,0.05598276006987249,0,49,0,0,-49
1304,49,23765.375080264526,0.10911163769111351,1,613,8486,1747,9620
1305,44,20835.35495144236,0.04610094745157471,1,310,6017,1491,7198
1306,60,23240.192907152184,0.031934881709216045,0,13,0,0,-13
1307,29,43432.27185043216,0.17228209769919575,1,461,26288,2513,28340
1308,55,21108.44265940702,0.006083105440039497,0,165,0,0,-165
1309,41,23877.22691754723,0.16448592550185773,1,682,17944,1618,18880
1310,41,25814.11581111441,0.0003329601342275991,0,11,0,0,-11
1311,41,37849.191242113,0.03918088655638691,1,1655,6477,1889,6711
1312,35,25274.50286779104,0.017016144846736785,1,560,14543,3320,17303
1313,47,24788.845097922716,0.2554953557591086,1,137,18183,1564,19610
1314,24,41186.497056282875,0.08723836065537985,1,44,6281,3125,9362
1315,24,61011.80161023684,0.010320113353072239,1,310,8206,1708,9604
1316,74,24118.059602068377,0.12306719702651428,1,743,8929,1650,9836
1317,73,21943.731708596402,0.04477006713875502,1,91,7738,2399,10046
1318,69,30963.509267181944,0.0029602020561813602,0,69,0,0,-69
1319,18,24054.949873641235,0.18913395175232048,1,302,11834,6851,18383
1320,35,20048.01314455252,0.04098407894974605,1,842,7977,1441,8576
1321,39,22591.373521080106,0.007086218418981638,1,913,8624,1555,9266
1322,31,30038.371318393183,0.22972808885100268,1,86,5435,1538,6887
1323,38,36611.25183821697,0.020244025683227484,1,137,14951,1883,16697
1324,39,20461.110075036893,0.09292292209138978,1,626,9506,1600,10480
1325,54,21562.32216613247,0.27137119346859156,1,615,19671,1479,20535
1326,18,39419.756325083355,0.14355909822928056,1,201,5949,1650,7398
1327,27,38692.82149693021,0.03284464736784323,1,371,12594,1758,13981
1328,44,25519.551094181665,0.43565002854715734,0,18,0,0,-18
1329,48,20892.35343171184,0.05553960877793086,1,561,5545,1445,6429
1330,28,32435.72990648158,0.03025044661481248,1,615,5319,2687,7391
1331,62,31480.788518996564,0.079558523773922,0,24,0,0,-24
1332,23,30145.687652391713,0.04595581898742608,1,566,7023,2000,8457
1333,20,42747.50123470681,0.007424600853673531,1,848,5243,1643,6038
1334,62,20373.20159282683,0.08069445794331856,1,1254,5616,1441,5803
1335,36,35435.30755248997,0.26769828100238957,0,33,0,0,-33
1336,49,29278.23111972705,0.22813332594931976,0,20,0,0,-20
1337,60,28091.283633861112,0.10576914818099736,1,466,5956,2120,7610
1338,22,23084.5064207696,0.0564051840593765,1,1137,6757,1696,7316
1339,46,24372.1070312175,0.03197610669498035,1,1926,12678,3836,14588
1340,71,22935.64085326609,0.02755097514948651,1,1536,8367,2037,8868
1341,23,28249.230316567133,0.18941989708254772,1,655,9777,1513,10635
1342,28,22553.608484089404,0.0644184320263402,1,824,6120,1549,6845
1343,23,39249.231335338285,0.17321977911447484,0,34,0,0,-34
1344,64,20675.703630877513,0.046737196018537125,0,44,0,0,-44
1345,40,35020.91800128415,0.10966531471581602,1,208,5930,1644,7366
1346,32,78116.28542831808,0.03208231878590197,1,185,6640,5122,11577
1347,28,26701.245088850104,0.16621567876770607,1,417,13491,1554,14628
1348,35,24799.013766947668,0.12586410152631772,1,305,6879,1500,8074
1349,48,22556.891513279337,0.0734657557973699,1,311,6815,2294,8798
1350,70,31918.622282871263,0.005475144132143841,0,59,0,0,-59
1351,59,88351.01337187011,0.015619869821231864,1,831,6910,3140,9219
1352,29,35553.71426413249,0.09677737277624189,1,246,7755,1487,8996
1353,26,21715.000228964906,0.025439160751662845,0,8,0,0,-8
1354,57,23876.74952751033,0.21972273938260553,0,22,0,0,-22
1355,47,20941.89066598899,0.0274413467973074,1,1365,5711,1849,6195
1356,20,33614.24401467192,0.040705406502490084,1,168,6566,1736,8134
1357,36,25240.44483421747,0.13114919837833278,1,109,6072,3864,9827
1358,67,24176.237565868363,0.03746442760583884,1,1699,12512,2371,13184
1359,63,35080.7148379502,0.22297803136938932,1,203,7040,1971,8808
1360,19,28604.199879879787,0.05404277055347361,0,16,0,0,-16
1361,46,21040.0562873455,0.12527684954311522,1,887,6529,1946,7588
1362,19,21390.889457857094,0.13225124333758834,0,12,0,0,-12
1363,54,46062.9769657789,0.09308121780346162,1,1531,5299,3136,6904
1364,23,20701.534248932898,0.061727639098498224,1,734,9086,2634,10986
1365,19,23467.752999366698,0.07880641227538535,0,66,0,0,-66
1366,26,41046.971716619606,0.11537195858821953,1,584,5275,1649,6340
1367,29,24886.62659425005,0.0003552615865745175,1,680,6616,2426,8362
1368,31,26303.226027214423,0.011885260540409438,0,9,0,0,-9
1369,60,25551.861716742824,0.004050326021137183,1,148,5438,1998,7288
1370,50,23076.165036187154,0.3985379829158699,0,22,0,0,-22
1371,50,23492.625862357803,0.26265113888120667,0,28,0,0,-28
1372,61,24379.988621822347,0.34624941999344455,1,960,9168,2017,10225
1373,23,20236.717022558907,0.1490797690958272,1,697,5320,2066,6689
1374,18,80245.08623321416,0.36300484912816966,0,99,0,0,-99
1375,55,23689.23666476292,0.11126513940693909,1,233,12393,1626,13786
1376,28,22216.335140448355,0.05102990432109175,1,403,10454,1746,11797
1377,32,21603.54792675998,0.0749325784954125,1,680,6167,1687,7174
1378,31,44272.05597128547,0.0076896623402566335,1,948,5948,2639,7639
1379,21,30257.212625404227,0.03905939344829378,1,954,6335,3327,8708
1380,71,20266.32731367733,0.23463494695894682,1,1123,5304,1976,6157
1381,31,20148.240070004515,0.0005992883426386862,1,1250,9511,2465,10726
1382,75,27510.03360386931,0.3940645848427817,1,1204,6967,2450,8213
1383,38,55837.812547561334,0.10606858564778532,1,751,7855,2602,9706
1384,24,21920.51707553396,0.05442477740010747,1,92,5378,1548,6834
1385,18,49759.36741761002,0.2033831499877201,1,185,7801,1553,9169
1386,37,42205.80615928581,0.02504882990856862,1,765,30381,1697,31313
1387,19,25750.954276291075,0.12686169397642136,1,799,5521,2202,6924
1388,45,23782.27370749122,0.17261021958686498,0,44,0,0,-44
1389,26,27557.570880660733,0.07742268967478692,1,149,6708,2865,9424
1390,31,31993.484159160413,0.4497618326597377,0,37,0,0,-37
1391,58,56795.0503819053,0.0009876996913040878,1,1323,26568,2393,27638
1392,33,31321.99784558521,0.12007821889302646,1,612,7644,2668,9700
1393,44,23448.054131931483,0.07036611085857959,1,936,5739,1891,6694
1394,63,29708.60767530682,0.24569469333655689,1,311,5438,2316,7443
1395,30,20523.505230360784,0.3449427524831214,1,116,10198,2212,12294
1396,19,27801.87473090276,0.38469870266266915,1,1144,7555,1669,8080
1397,37,20335.183958217727,0.29139501196868445,0,35,0,0,-35
1398,75,21496.369760513127,0.40970605509432817,0,94,0,0,-94
1399,33,21764.7863594264,0.050578989799844085,1,189,22174,1562,23547
1400,22,20291.462897931273,0.08000390612501253,1,577,6469,1635,7527
