ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4970,1,1,1087,1253,166
4971,0,0,28,0,-28
4972,0,0,55,0,-55
4973,0,0,11,0,-11
4974,0,0,99,0,-99
4975,1,0,32,0,-32
4976,1,1,214,1344,1130
4977,1,1,247,1261,1014
4978,0,0,34,0,-34
4979,0,0,3,0,-3
4980,0,0,4,0,-4
4981,1,1,195,1911,1716
4982,1,1,356,1286,930
4983,1,0,3,0,-3
4984,1,0,58,0,-58
4985,1,1,84,1334,1250
4986,0,0,167,0,-167
4987,1,0,31,0,-31
4988,0,0,25,0,-25
4989,0,0,16,0,-16
4990,0,0,40,0,-40
4991,0,0,65,0,-65
4992,1,0,12,0,-12
4993,1,1,179,1328,1149
4994,1,1,333,1287,954
4995,0,0,20,0,-20
4996,1,0,107,0,-107
4997,1,1,142,1454,1312
4998,1,0,29,0,-29
4999,1,1,23,1385,1362
5000,1,0,103,0,-103
5001,1,1,558,1240,682
5002,0,0,22,0,-22
5003,0,0,63,0,-63
5004,0,0,147,0,-147
5005,0,0,123,0,-123
5006,0,0,1,0,-1
5007,0,0,33,0,-33
5008,1,1,396,1243,847
5009,1,0,3,0,-3
5010,1,0,48,0,-48
5011,0,0,50,0,-50
5012,0,0,6,0,-6
5013,1,1,100,1571,1471
5014,0,0,11,0,-11
5015,1,0,103,0,-103
5016,1,0,7,0,-7
5017,1,0,24,0,-24
5018,1,1,385,1549,1164
5019,1,0,14,0,-14
5020,1,0,97,0,-97
5021,1,0,1,0,-1
5022,1,1,2313,1438,-875
5023,0,0,152,0,-152
5024,1,0,67,0,-67
5025,1,0,12,0,-12
5026,1,1,512,1918,1406
5027,0,0,49,0,-49
5028,1,1,544,1705,1161
5029,0,0,12,0,-12
5030,1,0,63,0,-63
5031,0,0,4,0,-4
5032,0,0,1,0,-1
5033,1,1,240,2222,1982
5034,0,0,112,0,-112
5035,1,1,283,1316,1033
5036,1,1,195,1310,1115
5037,1,1,713,1277,564
5038,1,0,99,0,-99
5039,0,0,79,0,-79
5040,1,0,229,0,-229
5041,1,1,521,1428,907
5042,1,1,152,1425,1273
5043,1,0,26,0,-26
5044,0,0,5,0,-5
5045,0,0,36,0,-36
5046,1,0,10,0,-10
5047,1,1,637,1344,707
5048,1,0,71,0,-71
5049,0,0,13,0,-13
5050,0,0,65,0,-65
5051,0,0,51,0,-51
5052,0,0,84,0,-84
5053,1,1,630,1365,735
5054,0,0,25,0,-25
5055,1,0,42,0,-42
5056,1,0,1,0,-1
5057,0,0,18,0,-18
5058,1,0,31,0,-31
5059,1,0,211,0,-211
5060,1,0,20,0,-20
5061,1,0,30,0,-30
5062,1,0,11,0,-11
5063,0,0,1,0,-1
5064,0,0,93,0,-93
5065,1,1,308,1264,956
5066,0,0,31,0,-31
5067,1,0,31,0,-31
5068,0,0,52,0,-52
5069,1,1,40,1348,1308
5070,1,0,83,0,-83
5071,1,0,12,0,-12
5072,1,0,11,0,-11
5073,1,0,73,0,-73
5074,0,0,57,0,-57
5075,0,0,125,0,-125
5076,0,0,16,0,-16
5077,0,0,35,0,-35
5078,1,0,12,0,-12
5079,0,0,14,0,-14
5080,0,0,40,0,-40
5081,1,1,766,1338,572
5082,1,1,617,1571,954
5083,1,1,213,1824,1611
5084,1,1,374,1420,1046
5085,0,0,82,0,-82
5086,0,0,26,0,-26
5087,0,0,3,0,-3
5088,0,0,34,0,-34
5089,1,0,110,0,-110
5090,1,0,43,0,-43
5091,1,0,15,0,-15
5092,0,0,62,0,-62
5093,1,0,34,0,-34
5094,1,1,401,1901,1500
5095,0,0,23,0,-23
5096,0,0,32,0,-32
5097,0,0,87,0,-87
5098,1,0,18,0,-18
5099,0,0,74,0,-74
5100,1,0,30,0,-30
5101,0,0,19,0,-19
5102,0,0,164,0,-164
5103,1,1,1072,1336,264
5104,0,0,26,0,-26
5105,1,1,125,2639,2514
5106,1,1,795,1355,560
5107,1,0,56,0,-56
5108,1,0,74,0,-74
5109,0,0,353,0,-353
5110,0,0,38,0,-38
5111,1,0,37,0,-37
5112,0,0,73,0,-73
5113,1,1,249,1603,1354
5114,1,0,38,0,-38
5115,0,0,167,0,-167
5116,1,1,480,1306,826
5117,0,0,49,0,-49
5118,1,0,79,0,-79
5119,1,0,5,0,-5
5120,0,0,230,0,-230
5121,1,1,953,1456,503
5122,1,1,869,2027,1158
5123,1,1,661,1276,615
5124,1,1,241,2125,1884
5125,1,1,757,1279,522
5126,1,0,7,0,-7
5127,1,1,501,2245,1744
5128,0,0,66,0,-66
5129,1,0,33,0,-33
5130,0,0,42,0,-42
5131,1,0,6,0,-6
5132,0,0,1,0,-1
5133,1,0,49,0,-49
5134,1,0,22,0,-22
5135,0,0,24,0,-24
5136,1,1,355,1272,917
5137,1,0,64,0,-64
5138,1,0,22,0,-22
5139,0,0,38,0,-38
5140,0,0,83,0,-83
5141,1,0,12,0,-12
5142,1,1,126,1244,1118
5143,0,0,11,0,-11
5144,1,0,43,0,-43
5145,1,1,362,1238,876
5146,0,0,61,0,-61
5147,1,1,762,1252,490
5148,0,0,135,0,-135
5149,1,1,1186,1263,77
5150,1,1,220,2698,2478
5151,1,0,15,0,-15
5152,0,0,37,0,-37
5153,0,0,84,0,-84
5154,1,1,96,1309,1213
5155,1,1,1450,1495,45
5156,1,1,901,2248,1347
5157,1,1,1015,1324,309
5158,0,0,43,0,-43
5159,1,0,30,0,-30
5160,0,0,16,0,-16
5161,1,0,22,0,-22
5162,0,0,186,0,-186
5163,1,1,2294,1663,-631
5164,0,0,1,0,-1
5165,1,0,86,0,-86
5166,1,0,47,0,-47
5167,0,0,225,0,-225
5168,1,1,461,1951,1490
5169,0,0,70,0,-70
5170,1,0,43,0,-43
5171,1,0,23,0,-23
5172,1,0,78,0,-78
5173,1,1,394,3632,3238
5174,0,0,35,0,-35
5175,1,0,9,0,-9
5176,1,0,13,0,-13
5177,1,0,27,0,-27
5178,1,1,148,1402,1254
5179,1,0,27,0,-27
5180,0,0,93,0,-93
5181,1,0,38,0,-38
5182,1,1,157,1440,1283
5183,1,1,160,1278,1118
5184,1,1,18,2800,2782
5185,1,0,8,0,-8
5186,0,0,18,0,-18
5187,1,0,4,0,-4
5188,1,1,1923,1271,-652
5189,1,0,34,0,-34
5190,1,0,17,0,-17
5191,1,0,4,0,-4
5192,1,0,71,0,-71
5193,1,0,207,0,-207
5194,0,0,18,0,-18
5195,0,0,6,0,-6
5196,0,0,19,0,-19
5197,1,1,654,1788,1134
5198,0,0,150,0,-150
5199,0,0,197,0,-197
5200,0,0,15,0,-15
5201,0,0,15,0,-15
5202,0,0,4,0,-4
5203,1,0,25,0,-25
5204,1,0,21,0,-21
5205,0,0,81,0,-81
5206,1,0,56,0,-56
5207,0,0,89,0,-89
5208,0,0,8,0,-8
5209,1,0,20,0,-20
5210,1,0,27,0,-27
5211,1,1,199,1317,1118
5212,1,1,1018,1576,558
5213,1,0,32,0,-32
5214,1,0,46,0,-46
5215,0,0,125,0,-125
5216,1,1,90,1250,1160
5217,1,1,900,2078,1178
5218,0,0,13,0,-13
5219,0,0,26,0,-26
5220,1,1,158,1446,1288
5221,1,0,115,0,-115
5222,0,0,13,0,-13
5223,1,1,519,1285,766
5224,0,0,72,0,-72
5225,1,1,393,1368,975
5226,1,0,109,0,-109
5227,0,0,105,0,-105
5228,0,0,8,0,-8
5229,0,0,17,0,-17
5230,1,1,399,2240,1841
5231,1,0,5,0,-5
5232,1,1,483,1323,840
5233,1,1,1024,1338,314
5234,1,1,586,1670,1084
5235,1,0,99,0,-99
5236,1,0,2,0,-2
5237,1,0,7,0,-7
5238,1,1,242,2672,2430
5239,0,0,116,0,-116
5240,1,1,639,1926,1287
5241,0,0,198,0,-198
5242,1,0,1,0,-1
5243,1,1,49,1314,1265
5244,1,1,418,1556,1138
5245,1,0,1,0,-1
5246,1,0,123,0,-123
5247,1,0,3,0,-3
5248,0,0,6,0,-6
5249,1,0,164,0,-164
5250,1,1,453,1677,1224
5251,1,0,45,0,-45
5252,1,1,1057,1662,605
5253,0,0,34,0,-34
5254,1,1,790,1810,1020
5255,0,0,41,0,-41
5256,0,0,65,0,-65
5257,1,1,261,1337,1076
5258,1,1,1376,1312,-64
5259,1,0,6,0,-6
5260,1,1,296,2031,1735
5261,1,0,9,0,-9
5262,1,1,2377,1349,-1028
5263,0,0,53,0,-53
5264,0,0,36,0,-36
5265,1,0,97,0,-97
5266,0,0,63,0,-63
5267,1,1,79,1504,1425
5268,0,0,35,0,-35
5269,1,1,130,1282,1152
5270,1,1,60,1356,1296
5271,1,0,14,0,-14
5272,1,1,1473,1285,-188
5273,0,0,3,0,-3
5274,1,0,84,0,-84
5275,0,0,6,0,-6
5276,1,0,46,0,-46
5277,0,0,48,0,-48
5278,1,1,74,1558,1484
5279,1,0,53,0,-53
5280,0,0,12,0,-12
5281,1,0,58,0,-58
5282,0,0,11,0,-11
5283,0,0,1,0,-1
5284,0,0,121,0,-121
5285,0,0,2,0,-2
5286,0,0,97,0,-97
5287,1,1,243,1640,1397
5288,1,0,53,0,-53
5289,1,0,4,0,-4
5290,1,1,1756,1395,-361
5291,1,1,1325,1747,422
5292,1,0,79,0,-79
5293,0,0,21,0,-21
5294,1,0,16,0,-16
5295,0,0,57,0,-57
5296,0,0,59,0,-59
5297,0,0,5,0,-5
5298,0,0,9,0,-9
5299,1,1,717,1713,996
5300,0,0,35,0,-35
5301,1,0,5,0,-5
5302,1,1,125,1314,1189
5303,1,0,25,0,-25
5304,1,1,1009,1740,731
5305,0,0,31,0,-31
5306,1,0,34,0,-34
5307,1,0,10,0,-10
5308,1,1,811,2539,1728
5309,1,0,42,0,-42
5310,1,0,57,0,-57
5311,1,1,610,1992,1382
5312,1,1,116,1363,1247
5313,0,0,40,0,-40
5314,1,1,388,1245,857
5315,0,0,29,0,-29
5316,1,0,109,0,-109
5317,1,1,766,1280,514
5318,1,0,7,0,-7
5319,1,0,77,0,-77
5320,0,0,44,0,-44
5321,1,0,4,0,-4
5322,1,0,92,0,-92
5323,1,1,272,1360,1088
5324,1,1,590,1287,697
5325,1,1,131,1411,1280
5326,1,1,2116,1955,-161
5327,1,0,160,0,-160
5328,0,0,63,0,-63
5329,1,1,86,2488,2402
5330,1,0,24,0,-24
5331,1,0,37,0,-37
5332,1,1,58,1287,1229
5333,0,0,40,0,-40
5334,1,1,135,1275,1140
5335,1,1,588,1295,707
5336,0,0,134,0,-134
5337,0,0,75,0,-75
5338,1,1,655,2323,1668
5339,1,0,12,0,-12
5340,1,0,51,0,-51
5341,0,0,39,0,-39
5342,0,0,1,0,-1
5343,0,0,161,0,-161
5344,1,1,348,1310,962
5345,1,0,94,0,-94
5346,1,1,659,1519,860
5347,1,0,23,0,-23
5348,1,0,53,0,-53
5349,1,1,210,2200,1990
5350,1,1,295,2665,2370
5351,0,0,91,0,-91
5352,0,0,50,0,-50
5353,1,0,13,0,-13
5354,1,1,535,1815,1280
5355,0,0,89,0,-89
5356,0,0,35,0,-35
5357,1,1,179,1314,1135
5358,1,1,196,1542,1346
5359,0,0,44,0,-44
5360,1,0,8,0,-8
5361,1,0,4,0,-4
5362,1,0,12,0,-12
5363,1,0,10,0,-10
5364,0,0,7,0,-7
5365,1,0,6,0,-6
5366,0,0,35,0,-35
5367,1,1,1419,1701,282
5368,1,0,25,0,-25
5369,1,0,9,0,-9
5370,1,1,192,1655,1463
5371,0,0,71,0,-71
5372,0,0,64,0,-64
5373,0,0,17,0,-17
5374,1,1,152,1264,1112
5375,1,0,131,0,-131
5376,1,1,201,3800,3599
5377,1,0,125,0,-125
5378,1,1,376,1313,937
5379,1,0,142,0,-142
5380,0,0,12,0,-12
5381,0,0,35,0,-35
5382,1,1,2042,1700,-342
5383,1,0,72,0,-72
5384,0,0,54,0,-54
5385,1,0,20,0,-20
5386,0,0,12,0,-12
5387,0,0,59,0,-59
5388,1,1,164,1608,1444
5389,0,0,16,0,-16
5390,0,0,153,0,-153
5391,1,0,26,0,-26
5392,1,0,26,0,-26
5393,1,1,589,1316,727
5394,1,1,787,1507,720
5395,0,0,1,0,-1
5396,1,0,170,0,-170
5397,0,0,36,0,-36
5398,1,1,123,2210,2087
5399,0,0,2,0,-2
5400,1,1,66,1762,1696
5401,0,0,8,0,-8
5402,1,1,176,1262,1086
5403,0,0,1,0,-1
5404,1,0,44,0,-44
5405,0,0,4,0,-4
5406,1,1,1206,1390,184
5407,1,1,258,2047,1789
5408,1,0,16,0,-16
5409,1,0,5,0,-5
5410,0,0,48,0,-48
5411,0,0,43,0,-43
5412,0,0,38,0,-38
5413,0,0,105,0,-105
5414,1,1,311,1437,1126
5415,1,1,1153,1881,728
5416,1,1,771,1578,807
5417,1,0,36,0,-36
5418,0,0,123,0,-123
5419,1,0,116,0,-116
5420,1,0,12,0,-12
5421,1,1,3246,1237,-2009
5422,1,0,22,0,-22
5423,0,0,20,0,-20
5424,1,0,101,0,-101
5425,0,0,68,0,-68
5426,1,0,9,0,-9
5427,0,0,21,0,-21
5428,0,0,26,0,-26
5429,1,0,22,0,-22
5430,0,0,58,0,-58
5431,1,0,23,0,-23
5432,1,0,23,0,-23
5433,0,0,40,0,-40
5434,0,0,56,0,-56
5435,1,0,135,0,-135
5436,1,0,7,0,-7
5437,1,1,593,1557,964
5438,1,0,205,0,-205
5439,0,0,3,0,-3
5440,1,1,364,1273,909
5441,0,0,3,0,-3
5442,1,0,36,0,-36
5443,1,1,639,1524,885
5444,1,0,83,0,-83
5445,0,0,34,0,-34
5446,0,0,128,0,-128
5447,1,1,113,1302,1189
5448,0,0,161,0,-161
5449,0,0,78,0,-78
5450,1,0,56,0,-56
5451,0,0,23,0,-23
5452,0,0,92,0,-92
5453,0,0,106,0,-106
5454,1,1,1383,1741,358
5455,1,0,6,0,-6
5456,0,0,10,0,-10
5457,0,0,25,0,-25
5458,0,0,12,0,-12
5459,1,0,214,0,-214
5460,1,1,1098,1629,531
5461,0,0,151,0,-151
5462,0,0,3,0,-3
5463,1,0,18,0,-18
5464,0,0,7,0,-7
5465,1,1,900,1338,438
5466,1,0,88,0,-88
5467,1,1,827,1424,597
5468,1,1,232,1428,1196
5469,0,0,57,0,-57
5470,1,1,852,3190,2338
5471,1,0,41,0,-41
5472,1,0,176,0,-176
5473,0,0,53,0,-53
5474,1,0,118,0,-118
5475,1,0,10,0,-10
5476,1,1,1364,2181,817
5477,1,1,189,1415,1226
5478,0,0,13,0,-13
5479,1,1,374,1255,881
5480,1,1,824,1568,744
5481,0,0,4,0,-4
5482,1,1,70,1463,1393
5483,1,1,993,1254,261
5484,1,0,21,0,-21
5485,1,1,285,1261,976
5486,0,0,68,0,-68
5487,0,0,12,0,-12
5488,0,0,112,0,-112
5489,1,1,274,1414,1140
5490,0,0,51,0,-51
5491,0,0,63,0,-63
5492,1,0,20,0,-20
5493,0,0,80,0,-80
5494,1,0,121,0,-121
5495,1,1,211,1682,1471
5496,1,0,2,0,-2
5497,1,1,1132,1245,113
5498,1,0,4,0,-4
5499,0,0,8,0,-8
5500,1,0,62,0,-62
5501,0,0,32,0,-32
5502,0,0,65,0,-65
5503,1,1,44,2394,2350
5504,1,1,342,1268,926
5505,0,0,26,0,-26
5506,1,1,1454,2566,1112
5507,1,0,4,0,-4
5508,0,0,5,0,-5
5509,0,0,54,0,-54
5510,1,1,658,1296,638
5511,1,1,510,1309,799
5512,1,1,385,1338,953
5513,0,0,22,0,-22
5514,1,1,594,1478,884
5515,0,0,6,0,-6
5516,0,0,44,0,-44
5517,1,1,302,1317,1015
5518,1,0,25,0,-25
5519,1,1,1920,3595,1675
5520,0,0,71,0,-71
5521,0,0,20,0,-20
5522,1,0,15,0,-15
5523,1,1,685,1342,657
5524,1,0,213,0,-213
5525,0,0,14,0,-14
5526,1,0,47,0,-47
5527,1,0,58,0,-58
5528,0,0,71,0,-71
5529,0,0,54,0,-54
5530,0,0,11,0,-11
5531,1,1,961,1258,297
5532,0,0,135,0,-135
5533,0,0,5,0,-5
5534,0,0,0,0,0
5535,0,0,2,0,-2
5536,0,0,101,0,-101
5537,1,0,137,0,-137
5538,0,0,18,0,-18
5539,0,0,16,0,-16
5540,0,0,1,0,-1
5541,1,0,136,0,-136
5542,0,0,41,0,-41
5543,1,0,39,0,-39
5544,1,0,49,0,-49
5545,1,0,47,0,-47
5546,0,0,12,0,-12
5547,1,1,395,2041,1646
5548,0,0,15,0,-15
5549,1,1,587,1260,673
5550,1,1,213,1458,1245
5551,0,0,2,0,-2
5552,1,0,0,0,0
5553,0,0,21,0,-21
5554,1,0,96,0,-96
5555,1,0,3,0,-3
5556,0,0,1,0,-1
5557,0,0,10,0,-10
5558,0,0,1,0,-1
5559,0,0,44,0,-44
5560,1,0,43,0,-43
5561,0,0,19,0,-19
5562,1,1,1194,2017,823
5563,1,0,0,0,0
5564,0,0,2,0,-2
5565,1,0,71,0,-71
5566,1,1,160,1403,1243
5567,0,0,60,0,-60
5568,1,1,586,1323,737
5569,1,1,502,2018,1516
5570,1,1,436,1497,1061
5571,0,0,81,0,-81
5572,0,0,4,0,-4
5573,1,0,3,0,-3
5574,1,0,46,0,-46
5575,0,0,88,0,-88
5576,0,0,9,0,-9
5577,0,0,60,0,-60
5578,1,1,924,1452,528
5579,0,0,73,0,-73
5580,0,0,127,0,-127
5581,0,0,12,0,-12
5582,1,0,47,0,-47
5583,1,1,609,1261,652
5584,1,1,50,1847,1797
5585,1,0,39,0,-39
5586,1,0,0,0,0
5587,1,0,0,0,0
5588,1,1,388,1313,925
5589,0,0,116,0,-116
5590,1,1,800,1382,582
5591,0,0,41,0,-41
5592,0,0,94,0,-94
5593,0,0,28,0,-28
5594,1,0,41,0,-41
5595,0,0,1,0,-1
5596,0,0,31,0,-31
5597,1,0,12,0,-12
5598,1,1,384,1252,868
5599,0,0,3,0,-3
5600,1,0,25,0,-25
5601,1,0,39,0,-39
5602,0,0,28,0,-28
5603,1,1,173,1714,1541
5604,1,1,254,1401,1147
5605,1,0,17,0,-17
5606,0,0,111,0,-111
5607,0,0,10,0,-10
5608,1,1,98,1294,1196
5609,0,0,50,0,-50
5610,0,0,2,0,-2
5611,0,0,60,0,-60
5612,0,0,19,0,-19
5613,0,0,97,0,-97
5614,1,0,1,0,-1
5615,0,0,161,0,-161
5616,1,1,396,1291,895
5617,1,1,181,1657,1476
5618,1,0,5,0,-5
5619,1,0,6,0,-6
5620,1,1,240,1380,1140
5621,1,0,20,0,-20
5622,1,0,183,0,-183
5623,1,0,6,0,-6
5624,0,0,27,0,-27
5625,1,0,0,0,0
5626,0,0,38,0,-38
5627,1,1,1666,1460,-206
5628,1,0,48,0,-48
5629,1,1,528,1236,708
5630,0,0,112,0,-112
5631,0,0,3,0,-3
5632,1,0,13,0,-13
5633,0,0,16,0,-16
5634,0,0,30,0,-30
5635,1,0,13,0,-13
5636,1,1,559,1382,823
5637,1,0,12,0,-12
5638,1,1,501,1333,832
5639,0,0,68,0,-68
5640,1,0,15,0,-15
5641,1,1,101,3663,3562
5642,0,0,5,0,-5
5643,1,0,2,0,-2
5644,1,0,17,0,-17
5645,0,0,6,0,-6
5646,0,0,4,0,-4
5647,1,1,466,1566,1100
5648,1,1,85,1448,1363
5649,1,1,392,1246,854
5650,1,1,1092,1338,246
5651,1,1,1406,1254,-152
5652,0,0,145,0,-145
5653,0,0,45,0,-45
5654,1,1,954,1285,331
5655,0,0,90,0,-90
5656,0,0,18,0,-18
5657,1,0,331,0,-331
5658,0,0,7,0,-7
5659,1,0,29,0,-29
5660,1,0,8,0,-8
5661,1,0,22,0,-22
5662,1,1,1025,1722,697
5663,1,0,59,0,-59
5664,1,1,659,1334,675
5665,0,0,44,0,-44
5666,0,0,149,0,-149
5667,0,0,60,0,-60
5668,1,0,9,0,-9
5669,0,0,59,0,-59
5670,0,0,75,0,-75
5671,0,0,8,0,-8
5672,0,0,4,0,-4
5673,0,0,150,0,-150
5674,1,1,213,1296,1083
5675,0,0,189,0,-189
5676,1,1,897,1719,822
5677,0,0,34,0,-34
5678,1,0,13,0,-13
5679,1,1,216,1419,1203
5680,0,0,88,0,-88
5681,0,0,97,0,-97
5682,0,0,66,0,-66
5683,0,0,4,0,-4
5684,0,0,0,0,0
5685,1,1,251,1289,1038
5686,1,1,1732,1568,-164
5687,1,0,15,0,-15
5688,0,0,59,0,-59
5689,1,1,625,1765,1140
5690,1,1,248,1270,1022
5691,0,0,0,0,0
5692,0,0,50,0,-50
5693,1,0,14,0,-14
5694,0,0,94,0,-94
5695,0,0,72,0,-72
5696,0,0,118,0,-118
5697,1,0,87,0,-87
5698,1,1,930,1544,614
5699,0,0,20,0,-20
5700,0,0,12,0,-12
5701,0,0,127,0,-127
5702,0,0,96,0,-96
5703,0,0,6,0,-6
5704,1,1,91,1388,1297
5705,0,0,60,0,-60
5706,1,1,330,1564,1234
5707,0,0,131,0,-131
5708,1,0,52,0,-52
5709,1,1,1114,2576,1462
5710,1,0,6,0,-6
5711,0,0,119,0,-119
5712,0,0,2,0,-2
5713,0,0,100,0,-100
5714,1,0,54,0,-54
5715,1,0,2,0,-2
5716,0,0,14,0,-14
5717,0,0,5,0,-5
5718,0,0,2,0,-2
5719,1,1,458,1266,808
5720,1,0,39,0,-39
5721,1,1,340,1249,909
5722,0,0,16,0,-16
5723,1,0,1,0,-1
5724,0,0,9,0,-9
5725,0,0,64,0,-64
5726,1,0,177,0,-177
5727,1,1,246,1601,1355
5728,1,1,333,1286,953
5729,1,0,58,0,-58
5730,1,1,235,1529,1294
5731,1,1,401,2790,2389
5732,1,1,200,1426,1226
5733,1,1,598,1622,1024
5734,0,0,37,0,-37
5735,1,0,3,0,-3
5736,1,0,14,0,-14
5737,0,0,59,0,-59
5738,1,0,10,0,-10
5739,1,1,209,3223,3014
5740,0,0,6,0,-6
5741,0,0,72,0,-72
5742,1,0,17,0,-17
5743,0,0,14,0,-14
5744,1,0,134,0,-134
5745,0,0,47,0,-47
5746,1,0,99,0,-99
5747,1,1,278,1828,1550
5748,1,0,26,0,-26
5749,1,0,68,0,-68
5750,1,1,1126,1445,319
5751,1,1,780,1565,785
5752,1,1,146,2470,2324
5753,0,0,99,0,-99
5754,1,0,37,0,-37
5755,0,0,34,0,-34
5756,1,1,462,1818,1356
5757,1,1,390,2955,2565
5758,1,1,441,1248,807
5759,0,0,63,0,-63
5760,1,1,31,1356,1325
5761,1,1,404,1252,848
5762,0,0,81,0,-81
5763,1,0,0,0,0
5764,1,1,22,1436,1414
5765,1,1,395,1739,1344
5766,0,0,19,0,-19
5767,1,0,12,0,-12
5768,1,1,1951,2002,51
5769,1,1,34,1521,1487
5770,1,1,293,1386,1093
5771,1,1,1502,1316,-186
5772,1,0,51,0,-51
5773,1,0,66,0,-66
5774,1,0,3,0,-3
5775,1,0,110,0,-110
5776,1,1,250,2066,1816
5777,1,1,1281,1256,-25
5778,1,1,126,2189,2063
5779,0,0,93,0,-93
5780,1,0,81,0,-81
5781,1,0,19,0,-19
5782,0,0,35,0,-35
5783,1,0,81,0,-81
5784,1,1,406,1484,1078
5785,1,0,19,0,-19
5786,1,0,62,0,-62
5787,0,0,52,0,-52
5788,1,0,5,0,-5
5789,0,0,15,0,-15
5790,1,1,715,2794,2079
5791,1,0,22,0,-22
5792,0,0,27,0,-27
5793,0,0,45,0,-45
5794,0,0,64,0,-64
5795,1,1,382,1438,1056
5796,1,1,611,2284,1673
5797,1,0,12,0,-12
5798,0,0,25,0,-25
5799,1,0,73,0,-73
5800,1,0,19,0,-19
5801,1,1,252,1498,1246
5802,0,0,146,0,-146
5803,1,1,561,1359,798
5804,1,0,85,0,-85
5805,0,0,60,0,-60
5806,0,0,71,0,-71
5807,1,1,217,1284,1067
5808,1,1,1112,2463,1351
5809,0,0,71,0,-71
5810,1,0,112,0,-112
5811,1,0,2,0,-2
5812,1,1,404,3371,2967
5813,1,1,768,1312,544
5814,1,0,14,0,-14
5815,1,1,198,2200,2002
5816,0,0,4,0,-4
5817,1,1,431,1365,934
5818,1,0,42,0,-42
5819,1,0,19,0,-19
5820,1,0,116,0,-116
5821,1,1,911,1430,519
5822,1,0,87,0,-87
5823,1,0,53,0,-53
5824,0,0,80,0,-80
5825,0,0,16,0,-16
5826,0,0,20,0,-20
5827,1,1,1361,1474,113
5828,1,1,634,1620,986
5829,0,0,52,0,-52
5830,1,1,691,1476,785
5831,1,0,17,0,-17
5832,0,0,63,0,-63
5833,0,0,64,0,-64
5834,0,0,24,0,-24
5835,1,0,83,0,-83
5836,0,0,40,0,-40
5837,1,0,66,0,-66
5838,1,1,368,1990,1622
5839,1,0,26,0,-26
5840,0,0,29,0,-29
5841,0,0,57,0,-57
5842,1,0,81,0,-81
5843,1,1,809,1254,445
5844,1,1,1221,1412,191
5845,0,0,34,0,-34
5846,1,0,55,0,-55
5847,0,0,2,0,-2
5848,0,0,33,0,-33
5849,0,0,5,0,-5
5850,0,0,53,0,-53
5851,0,0,0,0,0
5852,1,0,43,0,-43
5853,1,0,4,0,-4
5854,1,1,432,1977,1545
5855,0,0,24,0,-24
5856,1,0,46,0,-46
5857,0,0,4,0,-4
5858,0,0,180,0,-180
5859,1,0,127,0,-127
5860,0,0,18,0,-18
5861,1,1,134,1429,1295
5862,1,0,218,0,-218
5863,0,0,132,0,-132
5864,1,1,217,1305,1088
5865,1,0,5,0,-5
5866,1,0,45,0,-45
5867,1,0,44,0,-44
5868,0,0,82,0,-82
5869,0,0,29,0,-29
5870,1,0,33,0,-33
5871,0,0,3,0,-3
5872,1,1,771,1348,577
5873,0,0,60,0,-60
5874,0,0,50,0,-50
5875,1,1,229,1853,1624
5876,0,0,61,0,-61
5877,1,0,28,0,-28
5878,1,0,0,0,0
5879,0,0,53,0,-53
5880,1,1,542,3193,2651
5881,0,0,2,0,-2
5882,0,0,93,0,-93
5883,0,0,65,0,-65
5884,1,1,418,1601,1183
5885,1,1,72,1544,1472
5886,0,0,47,0,-47
5887,0,0,175,0,-175
5888,0,0,32,0,-32
5889,0,0,10,0,-10
5890,0,0,29,0,-29
5891,1,1,189,5970,5781
5892,1,0,5,0,-5
5893,1,0,50,0,-50
5894,0,0,23,0,-23
5895,1,0,16,0,-16
5896,0,0,5,0,-5
5897,1,1,258,1363,1105
5898,0,0,27,0,-27
5899,1,1,225,1423,1198
5900,1,0,20,0,-20
5901,1,0,78,0,-78
5902,1,1,938,1261,323
5903,0,0,65,0,-65
5904,0,0,34,0,-34
5905,1,0,148,0,-148
5906,0,0,117,0,-117
5907,1,1,295,1317,1022
5908,1,0,0,0,0
5909,0,0,142,0,-142
5910,0,0,0,0,0
5911,1,1,462,1322,860
5912,1,0,49,0,-49
5913,1,1,199,1306,1107
5914,1,1,243,1532,1289
5915,1,1,57,1411,1354
5916,1,1,306,2681,2375
5917,1,1,307,1288,981
5918,0,0,2,0,-2
5919,1,0,14,0,-14
5920,1,1,202,1277,1075
5921,0,0,13,0,-13
5922,0,0,10,0,-10
5923,0,0,104,0,-104
5924,1,0,6,0,-6
5925,1,0,9,0,-9
5926,0,0,10,0,-10
5927,0,0,11,0,-11
5928,0,0,8,0,-8
5929,0,0,48,0,-48
5930,1,1,925,1367,442
5931,1,1,129,1792,1663
5932,0,0,67,0,-67
5933,0,0,96,0,-96
5934,0,0,33,0,-33
5935,0,0,75,0,-75
5936,1,1,52,2893,2841
5937,1,0,84,0,-84
5938,0,0,30,0,-30
5939,0,0,73,0,-73
5940,0,0,63,0,-63
5941,1,0,273,0,-273
5942,1,0,83,0,-83
5943,1,0,21,0,-21
5944,0,0,4,0,-4
5945,0,0,53,0,-53
5946,1,0,22,0,-22
5947,1,1,317,1433,1116
5948,1,0,40,0,-40
5949,1,1,162,1681,1519
5950,0,0,35,0,-35
5951,0,0,92,0,-92
5952,1,1,268,1330,1062
