ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4974,0,0,42,0,-42
4975,1,0,41,0,-41
4976,1,1,434,1218,784
4977,0,0,72,0,-72
4978,1,1,1883,1323,-560
4979,0,0,55,0,-55
4980,0,0,104,0,-104
4981,1,1,1414,1620,206
4982,0,0,76,0,-76
4983,1,0,81,0,-81
4984,1,0,47,0,-47
4985,1,1,980,1214,234
4986,1,1,366,1234,868
4987,0,0,0,0,0
4988,1,0,59,0,-59
4989,1,1,216,1372,1156
4990,0,0,73,0,-73
4991,0,0,97,0,-97
4992,1,1,20,1325,1305
4993,1,1,412,1294,882
4994,1,0,30,0,-30
4995,0,0,196,0,-196
4996,0,0,29,0,-29
4997,1,0,60,0,-60
4998,1,0,30,0,-30
4999,1,0,42,0,-42
5000,1,1,224,1994,1770
5001,1,0,3,0,-3
5002,1,0,72,0,-72
5003,1,0,13,0,-13
5004,0,0,18,0,-18
5005,1,0,59,0,-59
5006,1,1,144,1310,1166
5007,1,1,238,1448,1210
5008,1,0,0,0,0
5009,0,0,31,0,-31
5010,0,0,56,0,-56
5011,0,0,15,0,-15
5012,0,0,82,0,-82
5013,0,0,69,0,-69
5014,0,0,21,0,-21
5015,1,1,1013,1417,404
5016,1,0,12,0,-12
5017,0,0,9,0,-9
5018,1,0,107,0,-107
5019,1,0,19,0,-19
5020,0,0,35,0,-35
5021,1,0,54,0,-54
5022,1,0,31,0,-31
5023,1,1,742,1382,640
5024,0,0,45,0,-45
5025,0,0,10,0,-10
5026,1,0,79,0,-79
5027,1,0,11,0,-11
5028,1,1,792,1444,652
5029,0,0,82,0,-82
5030,1,1,278,1295,1017
5031,1,0,2,0,-2
5032,0,0,7,0,-7
5033,1,0,67,0,-67
5034,1,1,963,1497,534
5035,0,0,23,0,-23
5036,1,1,601,2427,1826
5037,1,0,167,0,-167
5038,0,0,120,0,-120
5039,1,1,156,3932,3776
5040,1,1,232,1465,1233
5041,0,0,11,0,-11
5042,1,0,6,0,-6
5043,1,1,1021,1230,209
5044,1,1,432,1639,1207
5045,1,0,20,0,-20
5046,0,0,18,0,-18
5047,1,1,322,1813,1491
5048,0,0,26,0,-26
5049,1,0,206,0,-206
5050,0,0,31,0,-31
5051,0,0,16,0,-16
5052,1,1,130,1276,1146
5053,0,0,67,0,-67
5054,1,0,27,0,-27
5055,1,1,391,1408,1017
5056,1,1,1508,1809,301
5057,1,1,531,1554,1023
5058,0,0,7,0,-7
5059,1,1,1337,1576,239
5060,0,0,21,0,-21
5061,1,1,63,1483,1420
5062,1,0,25,0,-25
5063,1,1,673,1345,672
5064,0,0,19,0,-19
5065,0,0,5,0,-5
5066,1,1,631,2002,1371
5067,1,1,158,1222,1064
5068,1,1,127,3006,2879
5069,1,1,36,1571,1535
5070,1,1,257,1422,1165
5071,0,0,7,0,-7
5072,1,1,659,1386,727
5073,1,0,101,0,-101
5074,0,0,11,0,-11
5075,0,0,101,0,-101
5076,1,0,161,0,-161
5077,0,0,29,0,-29
5078,1,1,599,1254,655
5079,1,1,1524,1872,348
5080,1,0,2,0,-2
5081,1,0,6,0,-6
5082,1,0,54,0,-54
5083,0,0,52,0,-52
5084,0,0,9,0,-9
5085,1,0,2,0,-2
5086,1,0,8,0,-8
5087,0,0,134,0,-134
5088,1,0,143,0,-143
5089,1,0,30,0,-30
5090,0,0,40,0,-40
5091,1,1,579,2110,1531
5092,1,0,1,0,-1
5093,0,0,100,0,-100
5094,1,1,304,2542,2238
5095,1,0,35,0,-35
5096,0,0,93,0,-93
5097,1,1,278,1889,1611
5098,0,0,32,0,-32
5099,1,0,19,0,-19
5100,1,1,131,1236,1105
5101,0,0,27,0,-27
5102,0,0,40,0,-40
5103,1,0,17,0,-17
5104,0,0,5,0,-5
5105,1,1,223,1511,1288
5106,1,0,28,0,-28
5107,1,0,41,0,-41
5108,1,1,670,1339,669
5109,0,0,42,0,-42
5110,0,0,47,0,-47
5111,1,0,55,0,-55
5112,1,0,74,0,-74
5113,0,0,38,0,-38
5114,0,0,42,0,-42
5115,0,0,38,0,-38
5116,1,0,21,0,-21
5117,0,0,0,0,0
5118,0,0,25,0,-25
5119,0,0,63,0,-63
5120,0,0,43,0,-43
5121,1,0,38,0,-38
5122,1,1,1304,1246,-58
5123,0,0,61,0,-61
5124,1,0,47,0,-47
5125,0,0,15,0,-15
5126,1,0,48,0,-48
5127,1,1,424,1309,885
5128,0,0,13,0,-13
5129,0,0,77,0,-77
5130,1,0,5,0,-5
5131,1,1,283,1944,1661
5132,1,1,184,1288,1104
5133,0,0,16,0,-16
5134,0,0,12,0,-12
5135,0,0,210,0,-210
5136,1,1,149,1222,1073
5137,0,0,45,0,-45
5138,1,0,61,0,-61
5139,1,0,158,0,-158
5140,0,0,60,0,-60
5141,0,0,24,0,-24
5142,0,0,34,0,-34
5143,0,0,104,0,-104
5144,1,0,97,0,-97
5145,0,0,8,0,-8
5146,0,0,3,0,-3
5147,0,0,6,0,-6
5148,0,0,22,0,-22
5149,0,0,90,0,-90
5150,1,0,3,0,-3
5151,1,0,72,0,-72
5152,0,0,66,0,-66
5153,0,0,1,0,-1
5154,1,1,247,1470,1223
5155,0,0,119,0,-119
5156,0,0,21,0,-21
5157,0,0,0,0,0
5158,1,1,156,1562,1406
5159,1,0,0,0,0
5160,1,1,887,1227,340
5161,1,1,112,1262,1150
5162,1,0,2,0,-2
5163,1,0,31,0,-31
5164,0,0,98,0,-98
5165,0,0,11,0,-11
5166,1,0,5,0,-5
5167,1,1,230,1373,1143
5168,0,0,49,0,-49
5169,1,1,52,1280,1228
5170,1,0,36,0,-36
5171,0,0,119,0,-119
5172,1,1,1161,1599,438
5173,1,1,106,1217,1111
5174,0,0,90,0,-90
5175,1,1,512,1323,811
5176,1,1,63,2348,2285
5177,1,1,483,1760,1277
5178,1,0,0,0,0
5179,1,1,480,1234,754
5180,1,1,617,2040,1423
5181,1,1,650,1320,670
5182,1,0,42,0,-42
5183,1,1,2705,1272,-1433
5184,0,0,9,0,-9
5185,0,0,143,0,-143
5186,1,1,1137,1274,137
5187,0,0,39,0,-39
5188,1,0,17,0,-17
5189,0,0,64,0,-64
5190,0,0,36,0,-36
5191,0,0,6,0,-6
5192,0,0,16,0,-16
5193,1,1,487,1455,968
5194,1,0,40,0,-40
5195,1,1,2112,1216,-896
5196,1,1,435,1226,791
5197,1,1,365,1605,1240
5198,0,0,120,0,-120
5199,1,1,283,1277,994
5200,1,0,66,0,-66
5201,1,1,354,1499,1145
5202,1,1,43,1678,1635
5203,0,0,7,0,-7
5204,1,0,26,0,-26
5205,0,0,46,0,-46
5206,0,0,20,0,-20
5207,1,0,16,0,-16
5208,1,1,365,1752,1387
5209,1,0,50,0,-50
5210,0,0,44,0,-44
5211,1,0,18,0,-18
5212,1,0,11,0,-11
5213,1,1,419,2856,2437
5214,0,0,82,0,-82
5215,1,0,99,0,-99
5216,1,0,43,0,-43
5217,0,0,75,0,-75
5218,0,0,0,0,0
5219,1,1,179,1423,1244
5220,1,0,69,0,-69
5221,0,0,5,0,-5
5222,1,0,56,0,-56
5223,1,0,150,0,-150
5224,0,0,84,0,-84
5225,1,0,90,0,-90
5226,1,1,1152,1327,175
5227,0,0,130,0,-130
5228,0,0,64,0,-64
5229,0,0,29,0,-29
5230,1,1,691,1246,555
5231,0,0,127,0,-127
5232,0,0,4,0,-4
5233,0,0,22,0,-22
5234,1,1,267,1471,1204
5235,0,0,10,0,-10
5236,1,0,0,0,0
5237,1,0,5,0,-5
5238,0,0,112,0,-112
5239,0,0,22,0,-22
5240,1,1,531,1227,696
5241,0,0,94,0,-94
5242,0,0,84,0,-84
5243,0,0,143,0,-143
5244,0,0,1,0,-1
5245,1,0,131,0,-131
5246,0,0,5,0,-5
5247,1,1,433,1240,807
5248,0,0,9,0,-9
5249,1,1,488,1343,855
5250,1,1,95,1456,1361
5251,0,0,85,0,-85
5252,1,0,29,0,-29
5253,1,1,2932,2060,-872
5254,1,1,681,2712,2031
5255,1,1,218,1591,1373
5256,0,0,13,0,-13
5257,1,1,1372,1224,-148
5258,1,1,67,1396,1329
5259,1,1,656,1270,614
5260,0,0,20,0,-20
5261,1,1,571,1365,794
5262,1,0,9,0,-9
5263,0,0,75,0,-75
5264,1,0,36,0,-36
5265,0,0,27,0,-27
5266,0,0,36,0,-36
5267,1,1,537,1799,1262
5268,1,0,21,0,-21
5269,0,0,55,0,-55
5270,0,0,149,0,-149
5271,1,0,68,0,-68
5272,0,0,42,0,-42
5273,1,0,3,0,-3
5274,0,0,63,0,-63
5275,1,1,45,1390,1345
5276,0,0,87,0,-87
5277,0,0,4,0,-4
5278,1,0,130,0,-130
5279,0,0,78,0,-78
5280,0,0,12,0,-12
5281,0,0,29,0,-29
5282,1,0,67,0,-67
5283,0,0,72,0,-72
5284,0,0,6,0,-6
5285,1,1,422,1485,1063
5286,0,0,34,0,-34
5287,0,0,31,0,-31
5288,1,0,8,0,-8
5289,0,0,6,0,-6
5290,1,0,93,0,-93
5291,0,0,2,0,-2
5292,1,1,192,1224,1032
5293,0,0,9,0,-9
5294,1,0,20,0,-20
5295,0,0,89,0,-89
5296,1,1,280,1268,988
5297,0,0,5,0,-5
5298,1,0,42,0,-42
5299,0,0,4,0,-4
5300,1,1,414,1661,1247
5301,0,0,10,0,-10
5302,1,1,252,1906,1654
5303,0,0,4,0,-4
5304,0,0,9,0,-9
5305,1,0,7,0,-7
5306,0,0,27,0,-27
5307,1,1,37,1580,1543
5308,1,0,9,0,-9
5309,0,0,20,0,-20
5310,1,0,63,0,-63
5311,0,0,6,0,-6
5312,1,0,57,0,-57
5313,0,0,150,0,-150
5314,0,0,31,0,-31
5315,0,0,65,0,-65
5316,1,0,21,0,-21
5317,1,0,21,0,-21
5318,1,0,46,0,-46
5319,1,1,773,1427,654
5320,1,0,54,0,-54
5321,1,1,359,1425,1066
5322,0,0,51,0,-51
5323,1,0,48,0,-48
5324,0,0,30,0,-30
5325,1,1,208,1242,1034
5326,1,0,49,0,-49
5327,0,0,101,0,-101
5328,1,0,9,0,-9
5329,0,0,209,0,-209
5330,1,1,680,1202,522
5331,0,0,3,0,-3
5332,1,0,26,0,-26
5333,0,0,21,0,-21
5334,0,0,39,0,-39
5335,1,1,96,1404,1308
5336,0,0,113,0,-113
5337,0,0,4,0,-4
5338,0,0,39,0,-39
5339,0,0,91,0,-91
5340,1,1,456,1200,744
5341,0,0,50,0,-50
5342,0,0,36,0,-36
5343,1,1,444,1269,825
5344,0,0,13,0,-13
5345,0,0,93,0,-93
5346,0,0,31,0,-31
5347,0,0,83,0,-83
5348,1,0,34,0,-34
5349,1,1,222,2657,2435
5350,0,0,69,0,-69
5351,0,0,26,0,-26
5352,1,1,1004,1906,902
5353,1,0,81,0,-81
5354,0,0,3,0,-3
5355,0,0,30,0,-30
5356,0,0,26,0,-26
5357,0,0,40,0,-40
5358,1,0,13,0,-13
5359,1,0,6,0,-6
5360,1,1,1160,1516,356
5361,1,0,20,0,-20
5362,1,1,246,3668,3422
5363,1,1,982,1805,823
5364,1,0,38,0,-38
5365,0,0,45,0,-45
5366,0,0,21,0,-21
5367,0,0,92,0,-92
5368,0,0,3,0,-3
5369,0,0,41,0,-41
5370,0,0,13,0,-13
5371,1,1,199,1491,1292
5372,1,0,8,0,-8
5373,0,0,5,0,-5
5374,0,0,61,0,-61
5375,0,0,93,0,-93
5376,0,0,7,0,-7
5377,0,0,52,0,-52
5378,1,1,845,1228,383
5379,1,1,599,1419,820
5380,1,1,110,1368,1258
5381,1,1,639,1914,1275
5382,0,0,24,0,-24
5383,1,0,27,0,-27
5384,0,0,56,0,-56
5385,0,0,13,0,-13
5386,1,0,132,0,-132
5387,1,0,1,0,-1
5388,1,1,104,1230,1126
5389,1,1,624,1211,587
5390,0,0,59,0,-59
5391,1,1,687,1382,695
5392,1,1,235,2125,1890
5393,1,1,764,1203,439
5394,0,0,42,0,-42
5395,1,0,1,0,-1
5396,1,1,932,1374,442
5397,1,0,18,0,-18
5398,1,0,21,0,-21
5399,1,1,767,1634,867
5400,1,0,114,0,-114
5401,1,1,1462,1247,-215
5402,0,0,46,0,-46
5403,1,1,1256,1251,-5
5404,1,1,137,1616,1479
5405,1,1,493,1223,730
5406,0,0,101,0,-101
5407,1,1,377,4149,3772
5408,0,0,53,0,-53
5409,1,0,6,0,-6
5410,1,0,9,0,-9
5411,0,0,22,0,-22
5412,0,0,19,0,-19
5413,1,1,549,1226,677
5414,1,0,3,0,-3
5415,1,0,91,0,-91
5416,1,0,10,0,-10
5417,0,0,98,0,-98
5418,1,1,433,2621,2188
5419,0,0,19,0,-19
5420,1,1,718,1484,766
5421,0,0,23,0,-23
5422,1,0,100,0,-100
5423,1,1,141,1630,1489
5424,1,0,17,0,-17
5425,0,0,65,0,-65
5426,1,0,54,0,-54
5427,1,1,548,1308,760
5428,1,0,75,0,-75
5429,1,0,33,0,-33
5430,0,0,1,0,-1
5431,0,0,35,0,-35
5432,1,1,476,1724,1248
5433,0,0,18,0,-18
5434,1,0,18,0,-18
5435,0,0,16,0,-16
5436,1,0,98,0,-98
5437,1,0,55,0,-55
5438,1,1,152,1379,1227
5439,1,0,89,0,-89
5440,0,0,22,0,-22
5441,0,0,48,0,-48
5442,1,1,451,1262,811
5443,1,1,737,1360,623
5444,0,0,63,0,-63
5445,1,0,164,0,-164
5446,1,1,278,1245,967
5447,0,0,90,0,-90
5448,1,0,6,0,-6
5449,0,0,0,0,0
5450,1,0,69,0,-69
5451,1,1,485,1374,889
5452,1,1,390,1621,1231
5453,0,0,78,0,-78
5454,1,1,216,1410,1194
5455,1,1,255,1927,1672
5456,1,0,142,0,-142
5457,1,1,1368,1450,82
5458,1,1,676,2201,1525
5459,1,0,34,0,-34
5460,1,0,5,0,-5
5461,0,0,126,0,-126
5462,1,0,8,0,-8
5463,0,0,58,0,-58
5464,0,0,40,0,-40
5465,0,0,24,0,-24
5466,1,1,1605,1776,171
5467,1,0,12,0,-12
5468,1,1,1430,1508,78
5469,0,0,55,0,-55
5470,0,0,35,0,-35
5471,1,0,24,0,-24
5472,1,0,50,0,-50
5473,1,0,89,0,-89
5474,1,0,25,0,-25
5475,1,0,12,0,-12
5476,0,0,62,0,-62
5477,1,1,514,1516,1002
5478,1,1,229,1867,1638
5479,1,1,859,1465,606
5480,0,0,106,0,-106
5481,1,1,160,1829,1669
5482,1,0,77,0,-77
5483,0,0,100,0,-100
5484,0,0,63,0,-63
5485,1,1,115,1954,1839
5486,1,0,79,0,-79
5487,1,1,289,1221,932
5488,0,0,148,0,-148
5489,1,1,910,1307,397
5490,1,1,727,1844,1117
5491,1,1,683,1472,789
5492,1,1,95,1459,1364
5493,0,0,50,0,-50
5494,1,1,964,1824,860
5495,0,0,98,0,-98
5496,0,0,4,0,-4
5497,1,0,0,0,0
5498,1,0,51,0,-51
5499,1,1,581,1746,1165
5500,0,0,72,0,-72
5501,1,0,23,0,-23
5502,1,1,76,1433,1357
5503,0,0,81,0,-81
5504,0,0,21,0,-21
5505,0,0,32,0,-32
5506,1,0,39,0,-39
5507,1,0,2,0,-2
5508,1,0,13,0,-13
5509,0,0,4,0,-4
5510,0,0,13,0,-13
5511,1,0,28,0,-28
5512,0,0,65,0,-65
5513,1,1,738,1266,528
5514,1,0,28,0,-28
5515,1,0,6,0,-6
5516,1,0,46,0,-46
5517,1,1,26,1634,1608
5518,1,0,40,0,-40
5519,1,1,771,1209,438
5520,0,0,2,0,-2
5521,1,1,45,1485,1440
5522,0,0,78,0,-78
5523,1,0,64,0,-64
5524,1,0,84,0,-84
5525,0,0,2,0,-2
5526,1,1,540,2632,2092
5527,0,0,28,0,-28
5528,1,1,706,4238,3532
5529,1,0,44,0,-44
5530,1,1,2974,1688,-1286
5531,1,1,56,1257,1201
5532,0,0,178,0,-178
5533,1,0,17,0,-17
5534,1,0,74,0,-74
5535,1,1,293,1225,932
5536,1,1,818,1659,841
5537,1,0,49,0,-49
5538,0,0,98,0,-98
5539,1,1,166,1262,1096
5540,1,1,628,2144,1516
5541,0,0,36,0,-36
5542,0,0,4,0,-4
5543,1,1,146,1632,1486
5544,1,0,26,0,-26
5545,1,1,89,3118,3029
5546,1,1,345,1368,1023
5547,1,1,240,1654,1414
5548,1,0,8,0,-8
5549,0,0,1,0,-1
5550,1,1,314,1456,1142
5551,0,0,30,0,-30
5552,0,0,137,0,-137
5553,1,1,920,1362,442
5554,1,0,15,0,-15
5555,1,1,112,1430,1318
5556,1,0,120,0,-120
5557,1,1,934,1641,707
5558,0,0,8,0,-8
5559,1,1,176,2013,1837
5560,1,1,1078,1312,234
5561,0,0,44,0,-44
5562,1,0,65,0,-65
5563,1,0,74,0,-74
5564,1,0,144,0,-144
5565,1,1,644,1293,649
5566,0,0,12,0,-12
5567,1,1,174,1358,1184
5568,1,1,178,1495,1317
5569,1,1,776,1509,733
5570,0,0,70,0,-70
5571,1,0,88,0,-88
5572,1,1,415,1495,1080
5573,1,1,194,1398,1204
5574,1,1,282,1292,1010
5575,1,1,1539,2191,652
5576,0,0,33,0,-33
5577,1,1,191,2048,1857
5578,1,1,164,1239,1075
5579,1,1,387,1252,865
5580,1,0,58,0,-58
5581,1,1,2069,1344,-725
5582,1,0,65,0,-65
5583,1,1,160,2615,2455
5584,0,0,52,0,-52
5585,0,0,80,0,-80
5586,1,1,1290,2080,790
5587,1,1,299,1511,1212
5588,0,0,134,0,-134
5589,1,0,11,0,-11
5590,0,0,130,0,-130
5591,1,0,12,0,-12
5592,0,0,45,0,-45
5593,1,0,24,0,-24
5594,0,0,65,0,-65
5595,1,0,81,0,-81
5596,0,0,7,0,-7
5597,1,1,548,1237,689
5598,1,0,16,0,-16
5599,0,0,6,0,-6
5600,0,0,77,0,-77
5601,1,1,219,2138,1919
5602,1,0,29,0,-29
5603,0,0,96,0,-96
5604,1,0,70,0,-70
5605,1,1,200,1243,1043
5606,0,0,74,0,-74
5607,1,0,30,0,-30
5608,0,0,28,0,-28
5609,0,0,65,0,-65
5610,1,0,107,0,-107
5611,0,0,18,0,-18
5612,1,0,90,0,-90
5613,1,1,112,1217,1105
5614,0,0,101,0,-101
5615,1,0,49,0,-49
5616,1,1,130,1402,1272
5617,0,0,107,0,-107
5618,1,1,327,1214,887
5619,1,0,4,0,-4
5620,1,0,79,0,-79
5621,0,0,36,0,-36
5622,0,0,129,0,-129
5623,1,0,14,0,-14
5624,0,0,39,0,-39
5625,1,0,0,0,0
5626,1,0,153,0,-153
5627,0,0,5,0,-5
5628,1,0,55,0,-55
5629,0,0,237,0,-237
5630,0,0,17,0,-17
5631,0,0,41,0,-41
5632,0,0,13,0,-13
5633,1,1,443,1657,1214
5634,1,0,169,0,-169
5635,1,0,18,0,-18
5636,0,0,65,0,-65
5637,1,0,6,0,-6
5638,1,0,3,0,-3
5639,1,1,325,1617,1292
5640,1,1,788,1997,1209
5641,0,0,10,0,-10
5642,0,0,31,0,-31
5643,1,1,502,1281,779
5644,1,0,13,0,-13
5645,1,0,10,0,-10
5646,0,0,81,0,-81
5647,1,0,8,0,-8
5648,1,1,433,1272,839
5649,1,0,27,0,-27
5650,0,0,3,0,-3
5651,0,0,66,0,-66
5652,1,0,185,0,-185
5653,1,1,203,1890,1687
5654,0,0,67,0,-67
5655,0,0,22,0,-22
5656,1,0,128,0,-128
5657,1,0,90,0,-90
5658,0,0,3,0,-3
5659,1,1,676,1479,803
5660,1,1,728,1233,505
5661,0,0,18,0,-18
5662,0,0,54,0,-54
5663,1,0,19,0,-19
5664,1,0,11,0,-11
5665,1,1,1558,1642,84
5666,1,1,106,1579,1473
5667,1,0,117,0,-117
5668,1,1,154,1646,1492
5669,0,0,2,0,-2
5670,1,0,13,0,-13
5671,0,0,19,0,-19
5672,0,0,30,0,-30
5673,1,0,13,0,-13
5674,1,1,546,1231,685
5675,0,0,52,0,-52
5676,1,1,326,1291,965
5677,1,1,158,1221,1063
5678,0,0,6,0,-6
5679,0,0,56,0,-56
5680,0,0,102,0,-102
5681,0,0,82,0,-82
5682,0,0,62,0,-62
5683,1,1,74,1294,1220
5684,1,0,81,0,-81
5685,1,1,355,3143,2788
5686,1,0,46,0,-46
5687,1,0,63,0,-63
5688,1,1,793,1337,544
5689,1,1,289,1514,1225
5690,0,0,7,0,-7
5691,0,0,5,0,-5
5692,0,0,20,0,-20
5693,0,0,25,0,-25
5694,1,1,154,1814,1660
5695,1,1,435,1543,1108
5696,0,0,100,0,-100
5697,1,0,13,0,-13
5698,1,0,14,0,-14
5699,0,0,18,0,-18
5700,1,1,266,1273,1007
5701,1,0,60,0,-60
5702,1,1,398,1288,890
5703,1,1,1307,1272,-35
5704,1,0,26,0,-26
5705,0,0,38,0,-38
5706,0,0,12,0,-12
5707,1,1,62,1222,1160
5708,1,0,157,0,-157
5709,0,0,8,0,-8
5710,1,0,4,0,-4
5711,1,1,251,1242,991
5712,0,0,70,0,-70
5713,1,1,172,1607,1435
5714,1,1,401,1290,889
5715,0,0,159,0,-159
5716,1,1,637,1306,669
5717,1,1,120,1299,1179
5718,0,0,76,0,-76
5719,1,1,1724,1312,-412
5720,0,0,1,0,-1
5721,1,1,695,2068,1373
5722,1,1,837,1297,460
5723,0,0,23,0,-23
5724,1,1,552,2334,1782
5725,1,1,1095,2066,971
5726,1,1,756,1390,634
5727,1,1,414,1227,813
5728,0,0,89,0,-89
5729,0,0,11,0,-11
5730,1,1,302,1244,942
5731,1,0,13,0,-13
5732,1,0,61,0,-61
5733,0,0,3,0,-3
5734,1,1,176,1459,1283
5735,1,0,5,0,-5
5736,1,0,13,0,-13
5737,1,0,23,0,-23
5738,1,1,991,1459,468
5739,1,1,237,1757,1520
5740,0,0,77,0,-77
5741,0,0,0,0,0
5742,1,1,115,1239,1124
5743,0,0,2,0,-2
5744,1,1,239,1801,1562
5745,1,1,204,1223,1019
5746,0,0,46,0,-46
5747,1,1,163,2607,2444
5748,1,1,847,3261,2414
5749,1,0,30,0,-30
5750,1,0,26,0,-26
5751,1,0,51,0,-51
5752,1,1,32,1526,1494
5753,0,0,97,0,-97
5754,0,0,5,0,-5
5755,0,0,3,0,-3
5756,0,0,77,0,-77
5757,1,0,18,0,-18
5758,1,1,265,1356,1091
5759,1,0,20,0,-20
5760,0,0,28,0,-28
5761,0,0,31,0,-31
5762,0,0,90,0,-90
5763,1,0,83,0,-83
5764,1,0,223,0,-223
5765,0,0,88,0,-88
5766,0,0,35,0,-35
5767,1,0,76,0,-76
5768,1,0,53,0,-53
5769,0,0,9,0,-9
5770,1,1,991,1275,284
5771,0,0,45,0,-45
5772,0,0,108,0,-108
5773,1,1,729,1312,583
5774,1,0,39,0,-39
5775,1,1,88,1324,1236
5776,0,0,48,0,-48
5777,1,0,27,0,-27
5778,0,0,30,0,-30
5779,1,1,461,1882,1421
5780,1,1,177,1260,1083
5781,1,1,504,1320,816
5782,0,0,123,0,-123
5783,0,0,74,0,-74
5784,1,0,46,0,-46
5785,1,1,1324,1236,-88
5786,1,1,165,1470,1305
5787,1,0,83,0,-83
5788,1,0,11,0,-11
5789,1,1,1070,1456,386
5790,1,1,214,1311,1097
5791,1,0,10,0,-10
5792,0,0,191,0,-191
5793,1,1,43,1832,1789
5794,1,0,30,0,-30
5795,1,0,28,0,-28
5796,1,1,360,1494,1134
5797,0,0,13,0,-13
5798,1,0,7,0,-7
5799,0,0,0,0,0
5800,0,0,6,0,-6
5801,1,1,87,3473,3386
5802,1,0,108,0,-108
5803,1,0,74,0,-74
5804,0,0,32,0,-32
5805,1,1,426,1484,1058
5806,1,1,418,1330,912
5807,0,0,77,0,-77
5808,1,1,744,1341,597
5809,0,0,3,0,-3
5810,1,1,140,1220,1080
5811,0,0,118,0,-118
5812,1,1,248,1366,1118
5813,1,1,1973,1232,-741
5814,1,0,83,0,-83
5815,0,0,87,0,-87
5816,1,0,12,0,-12
5817,0,0,154,0,-154
5818,0,0,68,0,-68
5819,0,0,20,0,-20
5820,0,0,48,0,-48
5821,1,1,1087,1368,281
5822,1,1,417,1250,833
5823,1,1,774,1538,764
5824,1,0,21,0,-21
5825,0,0,18,0,-18
5826,1,1,705,1386,681
5827,0,0,46,0,-46
5828,0,0,133,0,-133
5829,0,0,18,0,-18
5830,1,1,1286,1216,-70
5831,1,0,69,0,-69
5832,0,0,30,0,-30
5833,1,0,102,0,-102
5834,1,0,13,0,-13
5835,0,0,74,0,-74
5836,1,0,123,0,-123
5837,1,0,45,0,-45
5838,1,0,32,0,-32
5839,1,0,10,0,-10
5840,0,0,34,0,-34
5841,0,0,152,0,-152
5842,0,0,59,0,-59
5843,1,1,226,1288,1062
5844,1,0,82,0,-82
5845,1,1,175,2130,1955
5846,1,0,183,0,-183
5847,1,1,173,1353,1180
5848,0,0,26,0,-26
5849,1,0,81,0,-81
5850,1,0,25,0,-25
5851,0,0,84,0,-84
5852,0,0,53,0,-53
5853,1,0,87,0,-87
5854,0,0,14,0,-14
5855,1,0,11,0,-11
5856,1,0,10,0,-10
5857,0,0,54,0,-54
5858,0,0,20,0,-20
5859,1,1,177,1452,1275
5860,0,0,12,0,-12
5861,0,0,22,0,-22
5862,0,0,16,0,-16
5863,0,0,19,0,-19
5864,0,0,39,0,-39
5865,0,0,48,0,-48
5866,1,0,37,0,-37
5867,1,0,4,0,-4
5868,0,0,13,0,-13
5869,1,0,2,0,-2
5870,0,0,3,0,-3
5871,0,0,4,0,-4
5872,0,0,2,0,-2
5873,1,0,54,0,-54
5874,0,0,7,0,-7
5875,0,0,21,0,-21
5876,1,1,421,1326,905
5877,1,0,70,0,-70
5878,1,1,389,1252,863
5879,0,0,21,0,-21
5880,1,1,222,1526,1304
5881,0,0,26,0,-26
5882,1,1,141,1676,1535
5883,0,0,0,0,0
5884,0,0,7,0,-7
5885,1,1,183,1257,1074
5886,1,0,68,0,-68
5887,1,1,384,2252,1868
5888,1,1,584,1221,637
5889,1,1,586,2106,1520
5890,1,0,2,0,-2
5891,0,0,25,0,-25
5892,1,1,936,1305,369
5893,1,1,139,1483,1344
5894,1,1,885,1248,363
5895,0,0,177,0,-177
5896,1,1,485,1929,1444
5897,1,0,82,0,-82
5898,0,0,42,0,-42
5899,1,1,102,1424,1322
5900,0,0,24,0,-24
5901,0,0,17,0,-17
5902,0,0,3,0,-3
5903,1,1,969,1460,491
5904,0,0,44,0,-44
5905,1,0,9,0,-9
5906,1,0,37,0,-37
5907,1,1,44,2924,2880
5908,1,0,20,0,-20
5909,0,0,3,0,-3
5910,1,0,4,0,-4
5911,1,0,19,0,-19
5912,1,1,16,1209,1193
5913,1,0,32,0,-32
5914,0,0,90,0,-90
5915,1,0,21,0,-21
5916,1,0,74,0,-74
5917,0,0,198,0,-198
5918,1,0,14,0,-14
5919,0,0,30,0,-30
5920,1,0,98,0,-98
5921,0,0,55,0,-55
5922,1,1,705,1534,829
5923,1,0,203,0,-203
5924,1,1,184,1236,1052
5925,0,0,12,0,-12
5926,1,0,273,0,-273
5927,0,0,36,0,-36
5928,1,1,411,1417,1006
5929,1,1,708,1491,783
5930,0,0,34,0,-34
5931,1,0,49,0,-49
5932,1,0,7,0,-7
5933,0,0,1,0,-1
5934,1,1,387,1366,979
5935,0,0,34,0,-34
5936,1,1,595,1570,975
5937,0,0,2,0,-2
5938,0,0,32,0,-32
5939,1,1,83,1818,1735
5940,1,1,414,1263,849
5941,1,1,118,1414,1296
5942,1,0,6,0,-6
5943,1,0,225,0,-225
5944,1,0,162,0,-162
5945,1,1,690,1523,833
5946,1,1,358,1313,955
5947,0,0,146,0,-146
5948,1,1,215,1340,1125
5949,1,0,37,0,-37
5950,0,0,120,0,-120
5951,0,0,5,0,-5
5952,1,1,234,1242,1008
5953,1,0,149,0,-149
5954,1,1,155,2431,2276
5955,1,1,160,1515,1355
